fips,county_name,population,median_income,poverty_count,poverty_universe,poverty_rate
26035,"Clare County, Michigan",31109,49805,6488,30719,21.12
26037,"Clinton County, Michigan",79419,85928,7344,78493,9.36
26039,"Crawford County, Michigan",13271,58614,1930,13067,14.77
26041,"Delta County, Michigan",36829,54829,5066,36233,13.98
26043,"Dickinson County, Michigan",25940,61882,2505,25588,9.79
26045,"Eaton County, Michigan",109000,78025,8305,107207,7.75
26047,"Emmet County, Michigan",34159,73724,3145,33663,9.34
26049,"Genesee County, Michigan",404087,60673,63645,399259,15.94
26051,"Gladwin County, Michigan",25543,55576,3335,25286,13.19
26053,"Gogebic County, Michigan",14348,49672,2100,14045,14.95
26055,"Grand Traverse County, Michigan",95757,79486,8091,94523,8.56
26057,"Gratiot County, Michigan",41478,61128,5050,35396,14.27
26059,"Hillsdale County, Michigan",45658,60869,6830,44076,15.5
26061,"Houghton County, Michigan",37428,56573,5326,33433,15.93
26063,"Huron County, Michigan",31258,56963,3757,30908,12.16
26065,"Ingham County, Michigan",282015,64354,43352,264599,16.38
26067,"Ionia County, Michigan",66706,73436,7186,63031,11.4
26069,"Iosco County, Michigan",25333,47777,4166,25075,16.61
26071,"Iron County, Michigan",11650,53614,1909,11271,16.94
26073,"Isabella County, Michigan",64475,53759,13723,59246,23.16
26075,"Jackson County, Michigan",160187,65004,18352,150809,12.17
26077,"Kalamazoo County, Michigan",261437,70525,33669,254043,13.25
26079,"Kalkaska County, Michigan",18116,60365,2529,17951,14.09
26081,"Kent County, Michigan",658844,80390,68503,648364,10.57
26083,"Keweenaw County, Michigan",2106,53893,183,2103,8.7
26085,"Lake County, Michigan",12393,49680,2489,12079,20.61
26087,"Lapeer County, Michigan",88703,76228,8509,87021,9.78
26089,"Leelanau County, Michigan",22607,91943,1595,22416,7.12
26091,"Lenawee County, Michigan",98823,67013,10915,93980,11.61
26093,"Livingston County, Michigan",195143,101315,9525,193739,4.92
26095,"Luce County, Michigan",6325,54338,912,5291,17.24
26097,"Mackinac County, Michigan",10865,58598,1804,10681,16.89
26099,"Macomb County, Michigan",877624,76399,85357,869449,9.82
26101,"Manistee County, Michigan",25247,60879,2813,23894,11.77
26103,"Marquette County, Michigan",66430,64675,8538,62751,13.61
26105,"Mason County, Michigan",29177,62296,4214,28828,14.62
26107,"Mecosta County, Michigan",40321,57774,7296,38067,19.17
26109,"Menominee County, Michigan",23295,55688,2780,22864,12.16
26111,"Midland County, Michigan",83641,77538,8986,82345,10.91
26113,"Missaukee County, Michigan",15156,61868,1618,15051,10.75
26115,"Monroe County, Michigan",155001,75272,16914,152976,11.06
26117,"Montcalm County, Michigan",67174,64892,7720,64443,11.98
26119,"Montmorency County, Michigan",9372,47803,1659,9250,17.94
26121,"Muskegon County, Michigan",175378,63495,21347,169435,12.6
26123,"Newaygo County, Michigan",50414,61931,7115,49829,14.28
26125,"Oakland County, Michigan",1272294,95296,96989,1260613,7.69
26127,"Oceana County, Michigan",26788,63624,3499,26349,13.28
26129,"Ogemaw County, Michigan",20853,51983,3569,20439,17.46
26131,"Ontonagon County, Michigan",5870,51844,731,5819,12.56
26133,"Osceola County, Michigan",23122,57050,3602,22754,15.83
26135,"Oscoda County, Michigan",8338,50581,1302,8258,15.77
26137,"Otsego County, Michigan",25352,67285,2411,25019,9.64
26139,"Ottawa County, Michigan",298614,87144,23541,288600,8.16
26141,"Presque Isle County, Michigan",13142,56713,1589,13034,12.19
26143,"Roscommon County, Michigan",23639,54106,3593,23332,15.4
26145,"Saginaw County, Michigan",189210,58347,33133,183306,18.08
26147,"St. Clair County, Michigan",160089,69349,17388,158248,10.99
26149,"St. Joseph County, Michigan",60870,64707,7186,60046,11.97
26151,"Sanilac County, Michigan",40574,59074,5593,40007,13.98
26153,"Schoolcraft County, Michigan",8093,57708,1179,7973,14.79
26155,"Shiawassee County, Michigan",68061,64464,7854,67193,11.69
26157,"Tuscola County, Michigan",53071,62847,6616,52382,12.63
26159,"Van Buren County, Michigan",75681,66902,10340,74945,13.8
26161,"Washtenaw County, Michigan",368394,87156,48323,349080,13.84
26163,"Wayne County, Michigan",1773767,59521,353134,1755183,20.12
26165,"Wexford County, Michigan",33868,63123,4301,33275,12.93
27001,"Aitkin County, Minnesota",15930,59498,1937,15687,12.35
27003,"Anoka County, Minnesota",367095,98764,24172,363694,6.65
27005,"Becker County, Minnesota",35260,71117,3802,34555,11.0
27007,"Beltrami County, Minnesota",46421,67257,7084,44394,15.96
27009,"Benton County, Minnesota",41458,71480,3976,40723,9.76
27011,"Big Stone County, Minnesota",5152,65475,572,4991,11.46
27013,"Blue Earth County, Minnesota",69386,72623,10695,65697,16.28
27015,"Brown County, Minnesota",25826,68690,1908,24750,7.71
27017,"Carlton County, Minnesota",36457,80042,3846,34604,11.11
27019,"Carver County, Minnesota",108622,123144,4534,107417,4.22
27021,"Cass County, Minnesota",30688,64937,3861,30287,12.75
27023,"Chippewa County, Minnesota",12388,69192,1748,12099,14.45
27025,"Chisago County, Minnesota",57434,98260,3322,55999,5.93
27027,"Clay County, Minnesota",65628,77664,9003,62608,14.38
27029,"Clearwater County, Minnesota",8579,64934,940,8393,11.2
27031,"Cook County, Minnesota",5633,71643,628,5572,11.27
27033,"Cottonwood County, Minnesota",11458,68239,1594,11220,14.21
27035,"Crow Wing County, Minnesota",67113,71343,6390,66076,9.67
27037,"Dakota County, Minnesota",442204,105212,24512,439231,5.58
27039,"Dodge County, Minnesota",20962,92943,1127,20684,5.45
27041,"Douglas County, Minnesota",39354,77264,3213,38794,8.28
27043,"Faribault County, Minnesota",13909,64391,1609,13619,11.81
27045,"Fillmore County, Minnesota",21346,75225,1858,20841,8.92
27047,"Freeborn County, Minnesota",30752,69012,2959,30186,9.8
27049,"Goodhue County, Minnesota",47844,82749,4344,46887,9.26
27051,"Grant County, Minnesota",6108,72957,645,6029,10.7
27053,"Hennepin County, Minnesota",1268903,96339,124654,1245699,10.01
27055,"Houston County, Minnesota",18768,77087,1213,18539,6.54
27057,"Hubbard County, Minnesota",21700,70622,2072,21413,9.68
27059,"Isanti County, Minnesota",41934,86573,3238,41465,7.81
27061,"Itasca County, Minnesota",45141,66380,5593,43971,12.72
27063,"Jackson County, Minnesota",9964,69955,896,9818,9.13
27065,"Kanabec County, Minnesota",16261,71915,1562,16009,9.76
27067,"Kandiyohi County, Minnesota",43757,75097,4260,42603,10.0
27069,"Kittson County, Minnesota",4163,69615,389,4019,9.68
27071,"Koochiching County, Minnesota",11950,69115,1247,11642,10.71
27073,"Lac qui Parle County, Minnesota",6694,71639,520,6535,7.96
27075,"Lake County, Minnesota",10911,75621,893,10718,8.33
27077,"Lake of the Woods County, Minnesota",3800,70091,306,3753,8.15
27079,"Le Sueur County, Minnesota",28936,90218,2034,28671,7.09
27081,"Lincoln County, Minnesota",5594,67715,496,5412,9.16
27083,"Lyon County, Minnesota",25498,72761,3076,24693,12.46
27085,"McLeod County, Minnesota",36771,78468,2799,36248,7.72
27087,"Mahnomen County, Minnesota",5371,53925,1101,5261,20.93
27089,"Marshall County, Minnesota",8961,71701,655,8803,7.44
27091,"Martin County, Minnesota",19864,62969,2168,19606,11.06
27093,"Meeker County, Minnesota",23422,75037,1915,23054,8.31
27095,"Mille Lacs County, Minnesota",26912,71455,2783,26401,10.54
27097,"Morrison County, Minnesota",34131,68640,3341,33520,9.97
27099,"Mower County, Minnesota",40069,71495,4782,39366,12.15
27101,"Murray County, Minnesota",8119,74475,647,7999,8.09
27103,"Nicollet County, Minnesota",34350,80362,3061,31884,9.6
27105,"Nobles County, Minnesota",22067,65509,2729,21642,12.61
27107,"Norman County, Minnesota",6411,69833,641,6248,10.26
27109,"Olmsted County, Minnesota",163425,93494,12714,160516,7.92
27111,"Otter Tail County, Minnesota",60281,70912,5273,59247,8.9
27113,"Pennington County, Minnesota",13877,72561,1352,13627,9.92
27115,"Pine County, Minnesota",29411,69666,2931,27907,10.5
27117,"Pipestone County, Minnesota",9352,66073,1043,9163,11.38
27119,"Polk County, Minnesota",30905,69136,3467,29746,11.66
27121,"Pope County, Minnesota",11363,72205,1094,11159,9.8
27123,"Ramsey County, Minnesota",544438,81004,65817,530673,12.4
27125,"Red Lake County, Minnesota",3922,77500,305,3909,7.8
27127,"Redwood County, Minnesota",15383,67024,1812,15071,12.02
27129,"Renville County, Minnesota",14587,69086,1531,14243,10.75
27131,"Rice County, Minnesota",67389,82792,5550,59693,9.3
27133,"Rock County, Minnesota",9628,70698,889,9379,9.48
27135,"Roseau County, Minnesota",15301,73611,1654,15049,10.99
27137,"St. Louis County, Minnesota",200056,69455,25849,193031,13.39
27139,"Scott County, Minnesota",152957,120247,6230,151098,4.12
27141,"Sherburne County, Minnesota",99178,102965,4702,97121,4.84
27143,"Sibley County, Minnesota",14933,76082,1460,14766,9.89
27145,"Stearns County, Minnesota",159358,76447,18584,152879,12.16
27147,"Steele County, Minnesota",37413,83448,2746,36897,7.44
27149,"Stevens County, Minnesota",9686,71060,959,9277,10.34
27151,"Swift County, Minnesota",9787,62601,1041,9609,10.83
27153,"Todd County, Minnesota",25402,63039,2945,25022,11.77
27155,"Traverse County, Minnesota",3279,65931,321,3177,10.1
27157,"Wabasha County, Minnesota",21519,80133,1797,21294,8.44
27159,"Wadena County, Minnesota",14135,56882,1570,13797,11.38
27161,"Waseca County, Minnesota",18958,75052,1309,18062,7.25
27163,"Washington County, Minnesota",272298,114457,13484,269034,5.01
27165,"Watonwan County, Minnesota",11169,70593,1438,11025,13.04
27167,"Wilkin County, Minnesota",6413,69635,921,6276,14.67
27169,"Winona County, Minnesota",49705,70198,6239,46528,13.41
27171,"Wright County, Minnesota",145270,106666,7128,144135,4.95
27173,"Yellow Medicine County, Minnesota",9509,71573,795,9367,8.49
28001,"Adams County, Mississippi",29098,40250,7682,27251,28.19
28003,"Alcorn County, Mississippi",34500,49404,5863,33694,17.4
28005,"Amite County, Mississippi",12611,35385,3379,12496,27.04
28007,"Attala County, Mississippi",17685,48098,3586,17292,20.74
28009,"Benton County, Mississippi",7592,42139,1316,7494,17.56
28011,"Bolivar County, Mississippi",30163,37315,9404,27895,33.71
28013,"Calhoun County, Mississippi",13029,43942,2381,12753,18.67
28015,"Carroll County, Mississippi",9828,55275,2094,9362,22.37
28017,"Chickasaw County, Mississippi",16994,43041,3964,16477,24.06
28019,"Choctaw County, Mississippi",8172,48321,1276,8028,15.89
28021,"Claiborne County, Mississippi",8908,34371,2134,7853,27.17
28023,"Clarke County, Mississippi",15424,46054,2934,15302,19.17
28025,"Clay County, Mississippi",18462,39904,4496,18146,24.78
28027,"Coahoma County, Mississippi",20808,36259,7331,20206,36.28
28029,"Copiah County, Mississippi",27994,47994,6184,26927,22.97
28031,"Covington County, Mississippi",18226,47001,3173,17892,17.73
28033,"DeSoto County, Mississippi",188598,82980,18650,187342,9.96
28035,"Forrest County, Mississippi",78027,52821,15850,73852,21.46
28037,"Franklin County, Mississippi",7655,45618,1753,7534,23.27
28039,"George County, Mississippi",24870,54822,4496,23991,18.74
28041,"Greene County, Mississippi",13595,55838,2004,9769,20.51
28043,"Grenada County, Mississippi",21342,47998,4664,20869,22.35
28045,"Hancock County, Mississippi",46057,67728,6083,45621,13.33
28047,"Harrison County, Mississippi",209443,57233,35642,204322,17.44
28049,"Hinds County, Mississippi",222494,49966,46201,213701,21.62
28051,"Holmes County, Mississippi",16491,29434,5904,15551,37.97
28053,"Humphreys County, Mississippi",7570,32976,1976,7484,26.4
28055,"Issaquena County, Mississippi",1095,29271,127,738,17.21
28057,"Itawamba County, Mississippi",23942,59508,2423,22409,10.81
28059,"Jackson County, Mississippi",144437,64756,20160,142651,14.13
28061,"Jasper County, Mississippi",16211,47157,3036,16055,18.91
28063,"Jefferson County, Mississippi",7127,36207,1909,6697,28.51
28065,"Jefferson Davis County, Mississippi",11183,37183,2770,11077,25.01
28067,"Jones County, Mississippi",66839,51143,13571,65276,20.79
28069,"Kemper County, Mississippi",8855,43595,1978,8026,24.64
28071,"Lafayette County, Mississippi",56920,64334,9533,51052,18.67
28073,"Lamar County, Mississippi",65081,69106,10386,64521,16.1
28075,"Lauderdale County, Mississippi",71984,50033,17243,68809,25.06
28077,"Lawrence County, Mississippi",11883,43368,2823,11841,23.84
28079,"Leake County, Mississippi",21288,48418,4112,20662,19.9
28081,"Lee County, Mississippi",83138,67144,11284,81802,13.79
28083,"Leflore County, Mississippi",27432,33188,8321,26046,31.95
28085,"Lincoln County, Mississippi",34830,48316,7326,34386,21.31
28087,"Lowndes County, Mississippi",58187,54460,9585,56573,16.94
28089,"Madison County, Mississippi",110303,78794,11985,108610,11.03
28091,"Marion County, Mississippi",24303,42320,4774,23398,20.4
28093,"Marshall County, Mississippi",33899,51875,7263,31874,22.79
28095,"Monroe County, Mississippi",33928,51231,5494,32964,16.67
28097,"Montgomery County, Mississippi",9708,45057,2451,9566,25.62
28099,"Neshoba County, Mississippi",28927,53087,7013,27943,25.1
28101,"Newton County, Mississippi",21151,50426,4462,20312,21.97
28103,"Noxubee County, Mississippi",10136,38814,2543,9941,25.58
28105,"Oktibbeha County, Mississippi",51473,43482,13109,45871,28.58
28107,"Panola County, Mississippi",32965,43990,7874,32622,24.14
28109,"Pearl River County, Mississippi",56781,56535,9120,55491,16.44
28111,"Perry County, Mississippi",11459,50435,2016,11120,18.13
28113,"Pike County, Mississippi",39930,41578,10619,38645,27.48
28115,"Pontotoc County, Mississippi",31312,52741,4626,31017,14.91
28117,"Prentiss County, Mississippi",24999,51466,3211,23774,13.51
28119,"Quitman County, Mississippi",5908,32131,1920,5736,33.47
28121,"Rankin County, Mississippi",158218,77454,15343,153037,10.03
28123,"Scott County, Mississippi",27754,48492,5661,27375,20.68
28125,"Sharkey County, Mississippi",3848,35741,1194,3749,31.85
28127,"Simpson County, Mississippi",25817,54111,4902,25314,19.36
28129,"Smith County, Mississippi",14193,51396,2712,14034,19.32
28131,"Stone County, Mississippi",18515,59307,3178,17782,17.87
28133,"Sunflower County, Mississippi",25328,40265,6510,21778,29.89
28135,"Tallahatchie County, Mississippi",12363,37383,3155,11918,26.47
28137,"Tate County, Mississippi",28135,63995,4435,26467,16.76
28139,"Tippah County, Mississippi",21621,51141,3962,20999,18.87
28141,"Tishomingo County, Mississippi",18738,46257,3667,18401,19.93
28143,"Tunica County, Mississippi",9586,38402,3171,9389,33.77
28145,"Union County, Mississippi",28009,56807,3947,27684,14.26
28147,"Walthall County, Mississippi",13864,45444,2465,13613,18.11
28149,"Warren County, Mississippi",43623,56648,8738,43082,20.28
28151,"Washington County, Mississippi",43674,40117,12339,42813,28.82
28153,"Wayne County, Mississippi",19699,36791,4484,19621,22.85
28155,"Webster County, Mississippi",9942,59964,1481,9801,15.11
28157,"Wilkinson County, Mississippi",8376,35930,2038,7231,28.18
28159,"Winston County, Mississippi",17609,49071,5217,17155,30.41
28161,"Yalobusha County, Mississippi",12439,49171,2765,12163,22.73
28163,"Yazoo County, Mississippi",26837,40974,6846,21832,31.36
29001,"Adair County, Missouri",25224,56583,4942,23287,21.22
29003,"Andrew County, Missouri",18086,74007,1316,17831,7.38
29005,"Atchison County, Missouri",5216,59260,639,5114,12.5
29007,"Audrain County, Missouri",24688,56232,4231,23464,18.03
29009,"Barry County, Missouri",34831,56611,5714,34286,16.67
29011,"Barton County, Missouri",11685,49503,2559,11518,22.22
29013,"Bates County, Missouri",16121,57914,2937,15693,18.72
29015,"Benton County, Missouri",19887,52200,3264,19602,16.65
29017,"Bollinger County, Missouri",10591,57286,1272,10455,12.17
29019,"Boone County, Missouri",185874,69913,30192,176097,17.15
29021,"Buchanan County, Missouri",83855,59423,13568,80371,16.88
29023,"Butler County, Missouri",42166,49213,8360,41184,20.3
29025,"Caldwell County, Missouri",8890,62520,1130,8660,13.05
29027,"Callaway County, Missouri",44541,72645,4682,40815,11.47
29029,"Camden County, Missouri",43416,62927,5642,42894,13.15
29031,"Cape Girardeau County, Missouri",82180,68912,11024,78348,14.07
29033,"Carroll County, Missouri",8459,61712,901,8360,10.78
29035,"Carter County, Missouri",5269,45083,988,5158,19.15
29037,"Cass County, Missouri",109393,87413,6984,108083,6.46
29039,"Cedar County, Missouri",14440,45577,2417,14227,16.99
29041,"Chariton County, Missouri",7406,63307,850,7161,11.87
29043,"Christian County, Missouri",91229,81245,7831,90366,8.67
29045,"Clark County, Missouri",6680,51458,613,6525,9.39
29047,"Clay County, Missouri",255566,86150,21452,252688,8.49
29049,"Clinton County, Missouri",21259,70625,2650,20755,12.77
29051,"Cole County, Missouri",76924,73273,6769,72544,9.33
29053,"Cooper County, Missouri",16835,67548,1676,15472,10.83
29055,"Crawford County, Missouri",22890,56345,3053,22408,13.62
29057,"Dade County, Missouri",7627,49899,1052,7454,14.11
29059,"Dallas County, Missouri",17344,53177,3649,17077,21.37
29061,"Daviess County, Missouri",8449,60665,1095,8276,13.23
29063,"DeKalb County, Missouri",11176,69093,775,8955,8.65
29065,"Dent County, Missouri",14506,54306,2046,14325,14.28
29067,"Douglas County, Missouri",11850,49828,1977,11723,16.86
29069,"Dunklin County, Missouri",27795,47368,5788,26988,21.45
29071,"Franklin County, Missouri",105316,71973,8534,103811,8.22
29073,"Gasconade County, Missouri",14774,65096,1626,14444,11.26
29075,"Gentry County, Missouri",6224,57458,948,6094,15.56
29077,"Greene County, Missouri",301121,57488,41698,290495,14.35
29079,"Grundy County, Missouri",9822,53839,1600,9504,16.84
29081,"Harrison County, Missouri",8198,53364,1278,7943,16.09
29083,"Henry County, Missouri",22194,56621,3548,21823,16.26
29085,"Hickory County, Missouri",8501,35084,1627,8337,19.52
29087,"Holt County, Missouri",4254,58516,405,4135,9.79
29089,"Howard County, Missouri",10141,62628,1203,9376,12.83
29091,"Howell County, Missouri",40168,49814,8427,39399,21.39
29093,"Iron County, Missouri",9482,51161,1884,9118,20.66
29095,"Jackson County, Missouri",717021,67178,97685,706224,13.83
29097,"Jasper County, Missouri",123532,57525,22229,121114,18.35
29099,"Jefferson County, Missouri",228227,80522,19263,225281,8.55
29101,"Johnson County, Missouri",54331,67123,5955,50064,11.89
29103,"Knox County, Missouri",3760,53333,537,3659,14.68
29105,"Laclede County, Missouri",36245,50825,6632,35727,18.56
29107,"Lafayette County, Missouri",32974,79091,3161,32508,9.72
29109,"Lawrence County, Missouri",38392,55849,6202,37512,16.53
29111,"Lewis County, Missouri",9945,52340,1400,9160,15.28
29113,"Lincoln County, Missouri",61636,85276,6454,60594,10.65
